State,Action,NextState
[ 0.99784577 -0.06560311  0.14077552],[1.4660316],[ 0.99874645 -0.05005544  0.3114779 ]
[ 0.99874645 -0.05005544  0.3114779 ],[-1.340514],[ 0.99892217 -0.04641672  0.07285924]
[ 0.99892217 -0.04641672  0.07285924],[1.4128568],[ 0.9994243  -0.03392813  0.24997522]
[ 0.9994243  -0.03392813  0.24997522],[-1.3206037],[ 0.99946827 -0.03260693  0.02643856]
[ 0.99946827 -0.03260693  0.02643856],[1.2802491],[ 0.99973756 -0.02290967  0.19402073]
[ 0.99973756 -0.02290967  0.19402073],[-1.1998125],[ 0.9997339  -0.0230663  -0.00313341]
[ 0.9997339  -0.0230663  -0.00313341],[1.1409345],[ 0.99987936 -0.01553237  0.15070704]
[ 0.99987936 -0.01553237  0.15070704],[-1.0636783],[ 0.9998629  -0.01655694 -0.02049398]
[ 0.9998629  -0.01655694 -0.02049398],[1.0022883],[ 0.9999429  -0.01068592  0.11743156]
[ 0.9999429  -0.01068592  0.11743156],[-0.928391],[ 0.99992585 -0.01217789 -0.02984152]
[ 0.99992585 -0.01217789 -0.02984152],[0.8778627],[ 0.99997157 -0.0075429   0.09270446]
[ 0.99997157 -0.0075429   0.09270446],[-0.8234649],[ 0.99995613 -0.00936646 -0.03647245]
[ 0.99995613 -0.00936646 -0.03647245],[0.79923034],[ 0.9999846  -0.0055472   0.07638726]
[ 0.9999846  -0.0055472   0.07638726],[-0.75154114],[ 0.99997133 -0.00757237 -0.04050431]
[ 0.99997133 -0.00757237 -0.04050431],[0.7451067],[ 0.99999076 -0.00429331  0.06558241]
[ 0.99999076 -0.00429331  0.06558241],[-0.69920456],[ 0.9999794  -0.00641919 -0.04251826]
[ 0.9999794  -0.00641919 -0.04251826],[0.70375586],[ 0.99999386 -0.0035077   0.05823072]
[ 0.99999386 -0.0035077   0.05823072],[-0.6592128],[ 0.9999839  -0.00567177 -0.04328197]
[ 0.9999839  -0.00567177 -0.04328197],[0.67099285],[ 0.99999547 -0.00301614  0.05311313]
[ 0.99999547 -0.00301614  0.05311313],[-0.6279223],[ 0.9999866  -0.00518299 -0.04333732]
[ 0.9999866  -0.00518299 -0.04333732],[0.64471626],[ 0.9999963  -0.00270886  0.04948288]
[ 0.9999963  -0.00270886  0.04948288],[-0.6031784],[ 0.9999882  -0.00486012 -0.04302553]
[ 0.9999882  -0.00486012 -0.04302553],[0.6235626],[ 0.99999684 -0.00251695  0.04686376]
[ 0.99999684 -0.00251695  0.04686376],[-0.58350945],[ 0.9999892  -0.00464446 -0.04255037]
[ 0.9999892  -0.00464446 -0.04255037],[0.60652494],[ 0.99999714 -0.00239722  0.04494504]
[ 0.99999714 -0.00239722  0.04494504],[-0.5678313],[ 0.99998987 -0.00449859 -0.04202757]
[ 0.99998987 -0.00449859 -0.04202757],[0.5928073],[ 0.9999973  -0.00232262  0.04351958]
[ 0.9999973  -0.00232262  0.04351958],[-0.55531216],[ 0.99999034 -0.00439857 -0.04151921]
[ 0.99999034 -0.00439857 -0.04151921],[0.58170843],[ 0.99999744 -0.00227667  0.04243813]
[ 0.99999744 -0.00227667  0.04243813],[-0.5453563],[ 0.99999064 -0.0043303  -0.04107281]
[ 0.99999064 -0.0043303  -0.04107281],[0.57297325],[ 0.9999975  -0.00224904  0.04162545]
[ 0.9999975  -0.00224904  0.04162545],[-0.5374856],[ 0.9999908  -0.00428324 -0.04068417]
[ 0.9999908  -0.00428324 -0.04068417],[0.56605387],[ 0.9999975  -0.00223268  0.04101148]
[ 0.9999975  -0.00223268  0.04101148],[-0.53126717],[ 0.99999094 -0.00425032 -0.0403531 ]
[ 0.99999094 -0.00425032 -0.0403531 ],[0.5605564],[ 0.99999756 -0.0022232   0.04054262]
[ 0.99999756 -0.0022232   0.04054262],[-0.5263369],[ 0.99999106 -0.00422696 -0.04007532]
[ 0.99999106 -0.00422696 -0.04007532],[0.5561795],[ 0.99999756 -0.0022179   0.04018139]
[-0.8240087  -0.56657714 -0.40775257],[-1.9973927],[-0.85474795 -0.51904327 -1.1322943 ]
[-0.85474795 -0.51904327 -1.1322943 ],[-1.9999967],[-0.8984137 -0.4391501 -1.8215762]
[-0.8984137 -0.4391501 -1.8215762],[-1.9999957],[-0.945358   -0.32603425 -2.4509382 ]
[-0.945358   -0.32603425 -2.4509382 ],[-1.9999828],[-0.9834234  -0.18132387 -2.9954612 ]
[-0.9834234  -0.18132387 -2.9954612 ],[-1.9999695],[-0.9999421  -0.01075978 -3.4314497 ]
[-0.9999421  -0.01075978 -3.4314497 ],[-1.9999572],[-0.9845142  0.1753051 -3.7395132]
[-0.9845142  0.1753051 -3.7395132],[-1.999888],[-0.93174154  0.3631221  -3.9080174 ]
[-0.93174154  0.3631221  -3.9080174 ],[-1.9994562],[-0.84276533  0.53828114 -3.9355943 ]
[-0.84276533  0.53828114 -3.9355943 ],[-1.9986638],[-0.7248495   0.68890727 -3.831683  ]
[-0.7248495   0.68890727 -3.831683  ],[-1.9990867],[-0.5892035  0.8079847 -3.6148655]
[-0.5892035  0.8079847 -3.6148655],[-1.9986758],[-0.44809985  0.8939835  -3.3086784 ]
[-0.44809985  0.8939835  -3.3086784 ],[-1.980305],[-0.31255054  0.9499011  -2.9352365 ]
[-0.31255054  0.9499011  -2.9352365 ],[-1.8843518],[-0.19141513  0.98150915 -2.5054634 ]
[-0.19141513  0.98150915 -2.5054634 ],[-1.6532383],[-0.09160925  0.995795   -2.0173173 ]
[-0.09160925  0.995795   -2.0173173 ],[-1.1474878],[-0.0196069  0.9998078 -1.4425942]
[-0.0196069  0.9998078 -1.4425942],[-0.3681562],[ 0.017789    0.99984175 -0.7479618 ]
[ 0.017789    0.99984175 -0.7479618 ],[0.15589929],[0.01652396 0.99986345 0.0253044 ]
[0.01652396 0.99986345 0.0253044 ],[1.8636489],[-0.03620484  0.9993444   1.0547494 ]
[-0.03620484  0.9993444   1.0547494 ],[1.9873726],[-0.1408609  0.9900294  2.1023636]
[-0.1408609  0.9900294  2.1023636],[1.7125249],[-0.2920974  0.9563886  3.1017642]
[-0.2920974  0.9563886  3.1017642],[1.7447834],[-0.47982726  0.87736297  4.0807734 ]
[-0.47982726  0.87736297  4.0807734 ],[1.4093571],[-0.6801504   0.73307264  4.950199  ]
[-0.6801504   0.73307264  4.950199  ],[0.7600589],[-0.8566127  0.51596    5.6140122]
[-0.8566127  0.51596    5.6140122],[1.4452996],[-0.9733832   0.22918381  6.2177773 ]
[-0.9733832   0.22918381  6.2177773 ],[1.7174156],[-0.9948912  -0.10095252  6.6472774 ]
[-0.9948912  -0.10095252  6.6472774 ],[1.6621795],[-0.9038255  -0.42790112  6.82089   ]
[-0.9038255  -0.42790112  6.82089   ],[1.0721343],[-0.7142751  -0.69986504  6.6607842 ]
[-0.7142751  -0.69986504  6.6607842 ],[0.70403194],[-0.4648926 -0.8853671  6.2414904]
[-0.4648926 -0.8853671  6.2414904],[1.6130538],[-0.19135469 -0.98152095  5.819423  ]
[-0.19135469 -0.98152095  5.819423  ],[1.6134622],[ 0.07365616 -0.9972837   5.3253016 ]
[ 0.07365616 -0.9972837   5.3253016 ],[0.7758632],[ 0.30354294 -0.95281774  4.6937184 ]
[ 0.30354294 -0.95281774  4.6937184 ],[-0.40099669],[ 0.48324427 -0.87548554  3.9189556 ]
[ 0.48324427 -0.87548554  3.9189556 ],[0.21315742],[ 0.6202586  -0.78439736  3.294315  ]
[ 0.6202586  -0.78439736  3.294315  ],[0.07510662],[ 0.72078663 -0.69315696  2.717283  ]
[ 0.72078663 -0.69315696  2.717283  ],[0.25024796],[ 0.79358846 -0.60845494  2.2349524 ]
[ 0.79358846 -0.60845494  2.2349524 ],[0.21683145],[ 0.8453612 -0.5341951  1.811136 ]
[ 0.8453612 -0.5341951  1.811136 ],[0.34613848],[ 0.8821281  -0.47100952  1.4624103 ]
[ 0.8821281  -0.47100952  1.4624103 ],[0.5204148],[ 0.9085175  -0.41784686  1.1872154 ]
[ 0.9085175  -0.41784686  1.1872154 ],[0.8038244],[ 0.9281616  -0.37217742  0.99440396]
[ 0.9281616  -0.37217742  0.99440396],[0.8813119],[ 0.9430942  -0.3325258   0.84746766]
[ 0.9430942  -0.3325258   0.84746766],[0.894712],[ 0.9546345  -0.2977802   0.73228014]
[ 0.9546345  -0.2977802   0.73228014],[0.92975235],[ 0.9637853 -0.2666795  0.6484079]
[ 0.9637853 -0.2666795  0.6484079],[0.9363816],[ 0.9712182  -0.2381915   0.58885545]
[ 0.9712182  -0.2381915   0.58885545],[0.9711151],[ 0.97746253 -0.21110898  0.5558791 ]
[ 0.97746253 -0.21110898  0.5558791 ],[0.90998197],[ 0.9827505  -0.18493639  0.5340447 ]
[ 0.9827505  -0.18493639  0.5340447 ],[0.7777326],[ 0.98716235 -0.15972002  0.5120023 ]
[ 0.98716235 -0.15972002  0.5120023 ],[0.38809037],[ 0.9905088  -0.13744923  0.4504258 ]
[ 0.9905088  -0.13744923  0.4504258 ],[0.48718643],[ 0.9931791  -0.11659907  0.42041683]
[ 0.9931791  -0.11659907  0.42041683],[0.07061243],[ 0.99503535 -0.0995219   0.3435594 ]
[ 0.99503535 -0.0995219   0.3435594 ],[0.57200074],[ 0.9966439  -0.08185932  0.3547181 ]
[ 0.9966439  -0.08185932  0.3547181 ],[-0.49392498],[ 0.99748135 -0.07092967  0.21923485]
[ 0.99748135 -0.07092967  0.21923485],[1.0066938],[ 0.9984803  -0.05510926  0.3170417 ]
[ 0.9984803  -0.05510926  0.3170417 ],[-1.2150166],[ 0.99872696 -0.05044292  0.09345725]
[ 0.99872696 -0.05044292  0.09345725],[1.3993192],[ 0.9993086  -0.03717961  0.26552293]
[ 0.9993086  -0.03717961  0.26552293],[-1.3505102],[ 0.99937224 -0.03542769  0.03506169]
[ 0.99937224 -0.03542769  0.03506169],[1.3162811],[ 0.99968404 -0.0251358   0.2059331 ]
[ 0.99968404 -0.0251358   0.2059331 ],[-1.230462],[ 0.9996872  -0.02501024  0.00251195]
[ 0.9996872  -0.02501024  0.00251195],[1.1747615],[ 0.9998553 -0.0170136  0.1599685]
[ 0.9998553 -0.0170136  0.1599685],[-1.0972526],[ 0.9998401  -0.01788245 -0.01737959]
[ 0.9998401  -0.01788245 -0.01737959],[1.0356417],[ 0.99993205 -0.0116554   0.12455483]
[ 0.99993205 -0.0116554   0.12455483],[-0.95769644],[ 0.9999149  -0.01304735 -0.02784119]
[ 0.9999149  -0.01304735 -0.02784119],[0.9019344],[ 0.9999667  -0.00816446  0.09766345]
[ 0.9999667  -0.00816446  0.09766345],[-0.8442395],[ 0.9999508  -0.00991917 -0.03509581]
[ 0.9999508  -0.00991917 -0.03509581],[0.814332],[ 0.99998236 -0.00593857  0.07961462]
[ 0.99998236 -0.00593857  0.07961462],[-0.7660539],[ 0.9999686  -0.00792589 -0.0397474 ]
[ 0.9999686  -0.00792589 -0.0397474 ],[0.75624895],[ 0.9999897  -0.00453869  0.06774552]
[ 0.9999897  -0.00453869  0.06774552],[-0.7100811],[ 0.9999779  -0.00664718 -0.04217066]
[ 0.9999779  -0.00664718 -0.04217066],[0.7125006],[ 0.9999933  -0.00366127  0.05971904]
[ 0.9999933  -0.00366127  0.05971904],[-0.6676606],[ 0.9999831  -0.00582005 -0.04317601]
[ 0.9999831  -0.00582005 -0.04317601],[0.67799425],[ 0.9999952  -0.00311217  0.0541581 ]
[ 0.9999952  -0.00311217  0.0541581 ],[-0.6345823],[ 0.99998605 -0.00528032 -0.04336338]
[ 0.99998605 -0.00528032 -0.04336338],[0.6503551],[ 0.9999962  -0.00276886  0.05022965]
[ 0.9999962  -0.00276886  0.05022965],[-0.60846686],[ 0.9999879  -0.0049247  -0.04311703]
[ 0.9999879  -0.0049247  -0.04311703],[0.62811184],[ 0.9999967  -0.0025544   0.04740623]
[ 0.9999967  -0.0025544   0.04740623],[-0.587724],[ 0.99998903 -0.00468779 -0.04266817]
[ 0.99998903 -0.00468779 -0.04266817],[0.61019206],[ 0.9999971  -0.00242057  0.0453448 ]
[ 0.9999971  -0.00242057  0.0453448 ],[-0.57119536],[ 0.99998975 -0.00452805 -0.04214993]
[ 0.99998975 -0.00452805 -0.04214993],[0.5957608],[ 0.99999726 -0.00233716  0.04381815]
[ 0.99999726 -0.00233716  0.04381815],[-0.5580001],[ 0.9999902  -0.00441888 -0.04163473]
[ 0.9999902  -0.00441888 -0.04163473],[0.5841155],[ 0.9999974  -0.00228547  0.04266843]
[ 0.9999974  -0.00228547  0.04266843],[-0.5475266],[ 0.9999906  -0.0043442  -0.04117467]
[ 0.9999906  -0.0043442  -0.04117467],[0.5748732],[ 0.99999744 -0.0022543   0.04179816]
[ 0.99999744 -0.0022543   0.04179816],[-0.5391948],[ 0.99999076 -0.00429288 -0.04077178]
[ 0.99999076 -0.00429288 -0.04077178],[0.56755996],[ 0.9999975  -0.00223576  0.04114255]
[ 0.9999975  -0.00223576  0.04114255],[-0.53261924],[ 0.99999094 -0.00425711 -0.04042716]
[ 0.99999094 -0.00425711 -0.04042716],[0.5617535],[ 0.9999975  -0.00222497  0.04064304]
[ 0.9999975  -0.00222497  0.04064304],[-0.52740836],[ 0.99999106 -0.0042318  -0.04013694]
[ 0.99999106 -0.0042318  -0.04013694],[0.5571315],[ 0.99999756 -0.00221887  0.04025894]
[ 0.73512524 -0.6779313  -0.94810086],[1.4800878],[ 0.69190526 -0.7219883  -1.2345362 ]
[ 0.69190526 -0.7219883  -1.2345362 ],[0.40913677],[ 0.6275417  -0.77858293 -1.714657  ]
[ 0.6275417  -0.77858293 -1.714657  ],[-1.0100309],[ 0.52769685 -0.84943277 -2.4500988 ]
[ 0.52769685 -0.84943277 -2.4500988 ],[-0.7932043],[ 0.3853427  -0.92277354 -3.2061539 ]
[ 0.3853427  -0.92277354 -3.2061539 ],[0.18705964],[ 0.20069803 -0.9796532  -3.8701751 ]
[ 0.20069803 -0.9796532  -3.8701751 ],[0.94159293],[-0.02111183 -0.99977714 -4.463676  ]
[-0.02111183 -0.99977714 -4.463676  ],[0.91423845],[-0.27148154 -0.96244365 -5.076373  ]
[-0.27148154 -0.96244365 -5.076373  ],[0.2693007],[-0.53357553 -0.8457524  -5.7578106 ]
[-0.53357553 -0.8457524  -5.7578106 ],[-0.7232344],[-0.7757187  -0.63107884 -6.5006104 ]
[-0.7757187  -0.63107884 -6.5006104 ],[-1.1193682],[-0.94737834 -0.32011604 -7.1418247 ]
[-0.94737834 -0.32011604 -7.1418247 ],[-1.3971155],[-0.9985573   0.05369613 -7.591479  ]
[-0.9985573   0.05369613 -7.591479  ],[-1.54881],[-0.9035133  0.42856   -7.7835283]
[-0.9035133  0.42856   -7.7835283],[0.12774134],[-0.6858351  0.727757  -7.4429474]
[-0.6858351  0.727757  -7.4429474],[1.878022],[-0.4123019  0.9110473 -6.615426 ]
[-0.4123019  0.9110473 -6.615426 ],[1.1314468],[-0.13643126  0.9906495  -5.7624235 ]
[-0.13643126  0.9906495  -5.7624235 ],[-0.45446384],[ 0.11725188  0.9931022  -5.087606  ]
[ 0.11725188  0.9931022  -5.087606  ],[-1.3274499],[ 0.3378363  0.9412049 -4.541897 ]
[ 0.3378363  0.9412049 -4.541897 ],[-1.2271973],[ 0.5189488   0.85480535 -4.020073  ]
[ 0.5189488   0.85480535 -4.020073  ],[-0.3367195],[ 0.65719754  0.7537184  -3.4294767 ]
[ 0.65719754  0.7537184  -3.4294767 ],[0.01938295],[ 0.757946   0.6523173 -2.8612807]
[ 0.757946   0.6523173 -2.8612807],[0.1940217],[ 0.8289935  0.5592583 -2.3429394]
[ 0.8289935  0.5592583 -2.3429394],[0.19399643],[ 0.87817115  0.4783466  -1.8943962 ]
[ 0.87817115  0.4783466  -1.8943962 ],[0.1107285],[ 0.91193557  0.4103334  -1.519027  ]
[ 0.91193557  0.4103334  -1.519027  ],[-0.08436835],[ 0.93532383  0.35379273 -1.2239321 ]
[ 0.93532383  0.35379273 -1.2239321 ],[-0.3035866],[ 0.9519004  0.3064075 -1.0041256]
[ 0.9519004  0.3064075 -1.0041256],[-0.70656705],[ 0.96446073  0.26422617 -0.88030505]
[ 0.96446073  0.26422617 -0.88030505],[-0.60390675],[ 0.9739471   0.22677526 -0.77272147]
[ 0.9739471   0.22677526 -0.77272147],[-0.5380485],[ 0.9811255   0.19337218 -0.6833473 ]
[ 0.9811255   0.19337218 -0.6833473 ],[-0.40680742],[ 0.98647887  0.16388841 -0.59933925]
[ 0.98647887  0.16388841 -0.59933925],[-0.3331648],[ 0.99045026  0.13787062 -0.52639765]
[ 0.99045026  0.13787062 -0.52639765],[-0.25353217],[ 0.99336493  0.11500493 -0.46102452]
[ 0.99336493  0.11500493 -0.46102452],[-0.18226421],[ 0.99547625  0.09501091 -0.40211046]
[ 0.99547625  0.09501091 -0.40211046],[-0.10445309],[ 0.9969729   0.07774989 -0.34652025]
[ 0.9969729   0.07774989 -0.34652025],[-0.07805836],[ 0.99802667  0.06279127 -0.29991657]
[ 0.99802667  0.06279127 -0.29991657],[-0.00143039],[ 0.9987412   0.05015966 -0.2530377 ]
[ 0.9987412   0.05015966 -0.2530377 ],[-0.03594673],[ 0.99923414  0.03913023 -0.22080995]
[ 0.99923414  0.03913023 -0.22080995],[0.11909366],[ 0.9995361   0.0304556  -0.17359823]
[ 0.9995361   0.0304556  -0.17359823],[0.00379348],[ 0.99973667  0.02294892 -0.1501875 ]
[ 0.99973667  0.02294892 -0.1501875 ],[0.17502546],[ 0.99984485  0.01761392 -0.106722  ]
[ 0.99984485  0.01761392 -0.106722  ],[0.00461602],[ 0.99991584  0.01297351 -0.09281915]
[ 0.99991584  0.01297351 -0.09281915],[0.12767482],[ 0.9999522   0.00977683 -0.0639378 ]
[ 0.9999522   0.00977683 -0.0639378 ],[-0.01190269],[ 0.9999765   0.0068574  -0.05839058]
[ 0.9999765   0.0068574  -0.05839058],[0.10282707],[ 0.99998766  0.00496626 -0.03782346]
[ 0.99998766  0.00496626 -0.03782346],[-0.02413595],[ 0.99999523  0.00308032 -0.03771916]
[ 0.99999523  0.00308032 -0.03771916],[0.09114027],[ 0.99999803  0.00199343 -0.02173787]
[ 0.99999803  0.00199343 -0.02173787],[-0.03492808],[ 9.9999976e-01  7.1933289e-04 -2.5482012e-02]
[ 9.9999976e-01  7.1933289e-04 -2.5482012e-02],[0.09026384],[ 1.0000000e+00  1.4918621e-04 -1.1402935e-02]
[ 1.0000000e+00  1.4918621e-04 -1.1402935e-02],[-0.04723203],[ 9.999997e-01 -7.696062e-04 -1.837585e-02]
[ 9.999997e-01 -7.696062e-04 -1.837585e-02],[0.09554219],[ 0.9999995  -0.00100069 -0.00462173]
[ 0.9999995  -0.00100069 -0.00462173],[-0.05902767],[ 0.9999985  -0.00171201 -0.0142264 ]
[ 0.9999985  -0.00171201 -0.0142264 ],[0.10316443],[ 9.9999851e-01 -1.7137985e-03 -3.5739344e-05]
[ 9.9999851e-01 -1.7137985e-03 -3.5739344e-05],[-0.07100558],[ 0.9999973  -0.00231239 -0.01197193]
[ 0.9999973  -0.00231239 -0.01197193],[0.11278963],[ 0.9999977  -0.00215178  0.00321222]
[ 0.9999977  -0.00215178  0.00321222],[-0.08364964],[ 0.99999636 -0.00269923 -0.01094906]
[-0.28288662  0.95915335 -0.6059555 ],[1.903996],[-0.30196458  0.95331913  0.3990089 ]
[-0.30196458  0.95331913  0.3990089 ],[2.],[-0.36855367  0.9296065   1.4139982 ]
[-0.36855367  0.9296065   1.4139982 ],[2.],[-0.4776807   0.87853354  2.4112031 ]
[-0.4776807   0.87853354  2.4112031 ],[1.9999995],[-0.618253    0.78597915  3.3701031 ]
[-0.618253    0.78597915  3.3701031 ],[1.9803674],[-0.77032465  0.63765186  4.256643  ]
[-0.77032465  0.63765186  4.256643  ],[1.8389945],[-0.9043638   0.42676228  5.0107307 ]
[-0.9043638   0.42676228  5.0107307 ],[1.8596482],[-0.9871599   0.15973496  5.60975   ]
[-0.9871599   0.15973496  5.60975   ],[1.9412997],[-0.99012995 -0.1401522   6.0207458 ]
[-0.99012995 -0.1401522   6.0207458 ],[1.9533553],[-0.8999913  -0.43590796  6.208635  ]
[-0.8999913  -0.43590796  6.208635  ],[1.9046834],[-0.72523737 -0.6884989   6.1674066 ]
[-0.72523737 -0.6884989   6.1674066 ],[1.8865032],[-0.4922552 -0.8704509  5.934008 ]
[-0.4922552 -0.8704509  5.934008 ],[1.9482512],[-0.23382351 -0.9722791   5.573407  ]
[-0.23382351 -0.9722791   5.573407  ],[1.9516995],[ 0.02083779 -0.99978286  5.136953  ]
[ 0.02083779 -0.99978286  5.136953  ],[1.8312151],[ 0.2512091 -0.9679328  4.661798 ]
[ 0.2512091 -0.9679328  4.661798 ],[1.138638],[ 0.44328618 -0.8963801   4.106644  ]
[ 0.44328618 -0.8963801   4.106644  ],[0.0407784],[ 0.5901828 -0.8072697  3.440476 ]
[ 0.5901828 -0.8072697  3.440476 ],[0.11055899],[ 0.69890517 -0.7152144   2.8516076 ]
[ 0.69890517 -0.7152144   2.8516076 ],[0.20761013],[ 0.77781546 -0.6284927   2.3463383 ]
[ 0.77781546 -0.6284927   2.3463383 ],[0.21168184],[ 0.8341107 -0.5515971  1.906721 ]
[ 0.8341107 -0.5515971  1.906721 ],[0.36927295],[ 0.8742745  -0.48543188  1.5484141 ]
[ 0.8742745  -0.48543188  1.5484141 ],[0.43289685],[ 0.9028716  -0.42991024  1.2492747 ]
[ 0.9028716  -0.42991024  1.2492747 ],[0.7320075],[ 0.9239323  -0.38255602  1.0366431 ]
[ 0.9239323  -0.38255602  1.0366431 ],[0.87524223],[ 0.9398824  -0.3414983   0.88101244]
[ 0.9398824  -0.3414983   0.88101244],[0.8834927],[ 0.9521382 -0.305668   0.7574126]
[ 0.9521382 -0.305668   0.7574126],[0.92219377],[ 0.9617939 -0.2737746  0.6664907]
[ 0.9617939 -0.2737746  0.6664907],[0.9276161],[ 0.96957684 -0.24478728  0.60030216]
[ 0.96957684 -0.24478728  0.60030216],[0.9712634],[ 0.976076   -0.21742953  0.56240124]
[ 0.976076   -0.21742953  0.56240124],[0.93117666],[ 0.9815807  -0.19104825  0.5390056 ]
[ 0.9815807  -0.19104825  0.5390056 ],[0.81840897],[ 0.986203   -0.16554037  0.5184807 ]
[ 0.986203   -0.16554037  0.5184807 ],[0.47527027],[ 0.9897893  -0.142538    0.46561596]
[ 0.9897893  -0.142538    0.46561596],[0.45084786],[ 0.9926027  -0.12140789  0.42633966]
[ 0.9926027  -0.12140789  0.42633966],[0.18622899],[ 0.99464375 -0.10336229  0.3632181 ]
[ 0.99464375 -0.10336229  0.3632181 ],[0.4255848],[ 0.9962982 -0.0859643  0.3495341]
[ 0.9962982 -0.0859643  0.3495341],[-0.17534995],[ 0.997327   -0.07306744  0.25875837]
[ 0.997327   -0.07306744  0.25875837],[0.6164849],[ 0.9983004  -0.05827805  0.29643053]
[ 0.9983004  -0.05827805  0.29643053],[-0.8130288],[ 0.9986601  -0.05174958  0.13076767]
[ 0.9986601  -0.05174958  0.13076767],[1.1713033],[ 0.99926317 -0.03838072  0.267651  ]
[ 0.99926317 -0.03838072  0.267651  ],[-1.3288822],[ 0.9993371  -0.03640545  0.0395331 ]
[ 0.9993371  -0.03640545  0.0395331 ],[1.3180337],[ 0.9996642  -0.02591389  0.20993407]
[ 0.9996642  -0.02591389  0.20993407],[-1.2394568],[ 0.9996701  -0.02568496  0.00458013]
[ 0.9996701  -0.02568496  0.00458013],[1.1850395],[ 0.9998463  -0.01753327  0.16307235]
[ 0.9998463  -0.01753327  0.16307235],[-1.1075218],[ 0.99983174 -0.01834344 -0.01620588]
[ 0.99983174 -0.01834344 -0.01620588],[1.0462854],[ 0.99992806 -0.01199521  0.12697935]
[ 0.99992806 -0.01199521  0.12697935],[-0.96742046],[ 0.9999109  -0.01335161 -0.02713012]
[ 0.9999109  -0.01335161 -0.02713012],[0.91017866],[ 0.9999649  -0.00838276  0.09938297]
[ 0.9999649  -0.00838276  0.09938297],[-0.8512498],[ 0.99994886 -0.01011226 -0.03459156]
[ 0.99994886 -0.01011226 -0.03459156],[0.81935644],[ 0.9999815  -0.00607601  0.0807277 ]
[ 0.9999815  -0.00607601  0.0807277 ],[-0.77090764],[ 0.9999676  -0.00804923 -0.03946545]
[ 0.9999676  -0.00804923 -0.03946545],[0.7599461],[ 0.99998933 -0.00462482  0.06848954]
[ 0.99998933 -0.00462482  0.06848954],[-0.71371675],[ 0.99997735 -0.00672662 -0.04203659]
[ 0.99997735 -0.00672662 -0.04203659],[0.7154083],[ 0.9999931  -0.00371518  0.0602297 ]
[ 0.9999931  -0.00371518  0.0602297 ],[-0.670486],[ 0.9999828  -0.00587163 -0.04312958]
[ 0.9999828  -0.00587163 -0.04312958],[0.6803274],[ 0.99999505 -0.00314587  0.05451581]
[ 0.99999505 -0.00314587  0.05451581],[-0.6368127],[ 0.9999859  -0.00531412 -0.04336549]
[ 0.9999859  -0.00531412 -0.04336549],[0.6522393],[ 0.9999961  -0.0027899   0.05048481]
[ 0.9999961  -0.0027899   0.05048481],[-0.61024106],[ 0.9999878  -0.00494708 -0.04314378]
[ 0.9999878  -0.00494708 -0.04314378],[0.62963486],[ 0.9999967  -0.00256754  0.04759115]
[ 0.9999967  -0.00256754  0.04759115],[-0.58913875],[ 0.9999889  -0.00470279 -0.04270532]
[ 0.9999889  -0.00470279 -0.04270532],[0.61142206],[ 0.9999971  -0.00242876  0.0454809 ]
[ 0.9999971  -0.00242876  0.0454809 ],[-0.57232594],[ 0.9999897  -0.00453822 -0.04218956]
[ 0.9999897  -0.00453822 -0.04218956],[0.59675217],[ 0.99999726 -0.00234226  0.0439196 ]
[ 0.99999726 -0.00234226  0.0439196 ],[-0.5589044],[ 0.9999902  -0.00442588 -0.04167276]
[ 0.9999902  -0.00442588 -0.04167276],[0.5849247],[ 0.9999974  -0.00228857  0.04274653]
[ 0.9999974  -0.00228857  0.04274653],[-0.5482564],[ 0.9999905  -0.00434897 -0.04120835]
[ 0.9999905  -0.00434897 -0.04120835],[0.57551193],[ 0.99999744 -0.00225615  0.04185671]
